Borough,Year,FIPS County Code,DCP Borough Code,Census Tract,Population
Bronx,2010,005,2,015800,1206
Bronx,2010,005,2,015900,2164
Bronx,2010,005,2,016000,3767
Bronx,2010,005,2,016100,4380
Bronx,2010,005,2,016200,1769
Bronx,2010,005,2,016300,0
Bronx,2010,005,2,016400,1141
Bronx,2010,005,2,016500,1077
Bronx,2010,005,2,016600,2166
Bronx,2010,005,2,016700,2047
Bronx,2010,005,2,016900,1663
Bronx,2010,005,2,017100,0
Bronx,2010,005,2,017300,5987
Bronx,2010,005,2,017500,6911
Bronx,2010,005,2,017701,4294
Bronx,2010,005,2,017702,4805
Bronx,2010,005,2,017901,4677
Bronx,2010,005,2,017902,3587
Bronx,2010,005,2,018101,3300
Bronx,2010,005,2,018102,5555
Bronx,2010,005,2,018301,4525
Bronx,2010,005,2,018302,3647
Bronx,2010,005,2,018400,3855
Bronx,2010,005,2,018500,7466
Bronx,2010,005,2,018900,7752
Bronx,2010,005,2,019300,5461
Bronx,2010,005,2,019400,1903
Bronx,2010,005,2,019500,7756
Bronx,2010,005,2,019700,7501
Bronx,2010,005,2,019900,8154
Bronx,2010,005,2,020000,4878
Bronx,2010,005,2,020100,4013
Bronx,2010,005,2,020200,2155
Bronx,2010,005,2,020400,2976
Bronx,2010,005,2,020501,6996
Bronx,2010,005,2,020502,1764
Bronx,2010,005,2,020601,3050
Bronx,2010,005,2,020900,4361
Bronx,2010,005,2,021001,8521
Bronx,2010,005,2,021002,6839
Bronx,2010,005,2,021100,5565
Bronx,2010,005,2,021200,5267
Bronx,2010,005,2,021301,1201
Bronx,2010,005,2,021302,5415
Bronx,2010,005,2,021501,3506
Bronx,2010,005,2,021502,6051
Bronx,2010,005,2,021601,4206
Bronx,2010,005,2,021602,5769
Bronx,2010,005,2,021700,5334
Bronx,2010,005,2,021800,6499
Bronx,2010,005,2,021900,1367
Bronx,2010,005,2,022000,1487
Bronx,2010,005,2,022101,3849
Bronx,2010,005,2,022102,5488
Bronx,2010,005,2,022200,3425
Bronx,2010,005,2,022300,5047
Bronx,2010,005,2,022401,2708
Bronx,2010,005,2,022403,3188
Bronx,2010,005,2,022404,4509
Bronx,2010,005,2,022500,7698
Bronx,2010,005,2,022701,5196
Bronx,2010,005,2,022702,1699
Bronx,2010,005,2,022703,1556
Bronx,2010,005,2,022800,6218
Bronx,2010,005,2,022901,5370
Bronx,2010,005,2,022902,3273
Bronx,2010,005,2,023000,2950
Bronx,2010,005,2,023100,1537
Bronx,2010,005,2,023200,2661
Bronx,2010,005,2,023301,4377
Bronx,2010,005,2,023302,3415
Bronx,2010,005,2,023501,3341
Bronx,2010,005,2,023502,4386
Bronx,2010,005,2,023600,1907
Bronx,2010,005,2,023702,1241
Bronx,2010,005,2,023703,5253
Bronx,2010,005,2,023704,3758
Bronx,2010,005,2,023800,2615
Bronx,2010,005,2,023900,8348
Bronx,2010,005,2,024000,3882
Bronx,2010,005,2,024100,6182
Bronx,2010,005,2,024300,5685
Bronx,2010,005,2,024400,2120
Bronx,2010,005,2,024501,4864
Bronx,2010,005,2,024502,3640
Bronx,2010,005,2,024600,2058
Bronx,2010,005,2,024700,1764
Bronx,2010,005,2,024800,3363
Bronx,2010,005,2,024900,0
Bronx,2010,005,2,025000,2383
Bronx,2010,005,2,025100,6802
Bronx,2010,005,2,025200,2530
Bronx,2010,005,2,025300,6332
Bronx,2010,005,2,025400,1959
Bronx,2010,005,2,025500,6529
Bronx,2010,005,2,025600,1663
Bronx,2010,005,2,025700,1912
Bronx,2010,005,2,026100,1932
Bronx,2010,005,2,026300,6984
Bronx,2010,005,2,026400,4935
Bronx,2010,005,2,026500,6942
Bronx,2010,005,2,026601,2911
Bronx,2010,005,2,026602,5301
Bronx,2010,005,2,026701,4037
Bronx,2010,005,2,026702,7040
Bronx,2010,005,2,026900,3777
Bronx,2010,005,2,027300,7942
Bronx,2010,005,2,027401,4785
Bronx,2010,005,2,027402,3386
Bronx,2010,005,2,027600,473
Bronx,2010,005,2,027700,5065
Bronx,2010,005,2,027900,6966
Bronx,2010,005,2,028100,3794
Bronx,2010,005,2,028300,3149
Bronx,2010,005,2,028400,894
Bronx,2010,005,2,028500,3307
Bronx,2010,005,2,028600,1191
Bronx,2010,005,2,028700,3178
Bronx,2010,005,2,028800,3097
Bronx,2010,005,2,028900,4502
Bronx,2010,005,2,029301,1875
Bronx,2010,005,2,029302,5052
Bronx,2010,005,2,029500,4240
Bronx,2010,005,2,029600,2549
Bronx,2010,005,2,029700,3554
Bronx,2010,005,2,030000,5838
Bronx,2010,005,2,030100,1304
Bronx,2010,005,2,030200,8887
Bronx,2010,005,2,030701,5378
Bronx,2010,005,2,030900,3891
Bronx,2010,005,2,031000,4415
Bronx,2010,005,2,031200,1524
Bronx,2010,005,2,031400,1966
Bronx,2010,005,2,031600,1863
Bronx,2010,005,2,031800,1810
Bronx,2010,005,2,031900,751
Bronx,2010,005,2,032300,4904
Bronx,2010,005,2,032400,2957
Bronx,2010,005,2,032600,3154
Bronx,2010,005,2,032800,3979
Bronx,2010,005,2,033000,5696
Bronx,2010,005,2,033201,4115
Bronx,2010,005,2,033202,4167
Bronx,2010,005,2,033400,1351
Bronx,2010,005,2,033500,2178
Bronx,2010,005,2,033600,6188
Bronx,2010,005,2,033700,2357
Bronx,2010,005,2,033800,3818
Bronx,2010,005,2,034000,4618
Bronx,2010,005,2,034200,1675
Bronx,2010,005,2,034300,1649
Bronx,2010,005,2,034400,1736
Bronx,2010,005,2,034500,3566
Bronx,2010,005,2,034800,6129
Bronx,2010,005,2,035000,1925
Bronx,2010,005,2,035100,3186
Bronx,2010,005,2,035600,2027
Bronx,2010,005,2,035800,7166
Bronx,2010,005,2,035900,2061
Bronx,2010,005,2,036000,2706
Bronx,2010,005,2,036100,6019
Bronx,2010,005,2,036300,7509
Bronx,2010,005,2,036400,2557
Bronx,2010,005,2,036501,3965
Bronx,2010,005,2,036502,2423
Bronx,2010,005,2,036700,2599
Bronx,2010,005,2,036800,2011
Bronx,2010,005,2,036901,2005
Bronx,2010,005,2,036902,2119
Bronx,2010,005,2,037000,2303
Bronx,2010,005,2,037100,4241
Bronx,2010,005,2,037200,2222
Bronx,2010,005,2,037300,5318
Bronx,2010,005,2,037400,3441
Bronx,2010,005,2,037504,3677
Bronx,2010,005,2,037600,2148
Bronx,2010,005,2,037800,3048
Bronx,2010,005,2,037900,5093
Bronx,2010,005,2,038000,4585
Bronx,2010,005,2,038100,6382
Bronx,2010,005,2,038200,2596
Bronx,2010,005,2,038301,4797
Bronx,2010,005,2,038302,6106
Bronx,2010,005,2,038500,4758
Bronx,2010,005,2,038600,7409
Bronx,2010,005,2,038700,3216
Bronx,2010,005,2,038800,2606
Bronx,2010,005,2,038900,5325
Bronx,2010,005,2,039000,2975
Bronx,2010,005,2,039100,6992
Bronx,2010,005,2,039200,1781
Bronx,2010,005,2,039300,8143
Bronx,2010,005,2,039400,4573
Bronx,2010,005,2,039500,4146
Bronx,2010,005,2,039600,3756
Bronx,2010,005,2,039700,3702
Bronx,2010,005,2,039800,3090
Bronx,2010,005,2,039901,5228
Bronx,2010,005,2,039902,5279
Bronx,2010,005,2,040100,4593
Bronx,2010,005,2,040302,4386
Bronx,2010,005,2,040303,4478
Bronx,2010,005,2,040304,3794
Bronx,2010,005,2,040400,3016
Bronx,2010,005,2,040501,4397
Bronx,2010,005,2,040502,6863
Bronx,2010,005,2,040600,3490
Bronx,2010,005,2,040701,3347
Bronx,2010,005,2,040702,6652
Bronx,2010,005,2,040800,4263
Bronx,2010,005,2,040900,3637
Bronx,2010,005,2,041100,2931
Bronx,2010,005,2,041300,7384
Bronx,2010,005,2,041400,5027
Bronx,2010,005,2,041500,5461
Bronx,2010,005,2,041800,3598
Bronx,2010,005,2,041900,6734
Bronx,2010,005,2,042000,3850
Bronx,2010,005,2,042100,5922
Bronx,2010,005,2,042200,3086
Bronx,2010,005,2,042300,4100
Bronx,2010,005,2,042400,2481
Bronx,2010,005,2,042500,6793
Bronx,2010,005,2,042600,6387
Bronx,2010,005,2,042800,2173
Bronx,2010,005,2,042901,3420
Bronx,2010,005,2,042902,3845
Bronx,2010,005,2,043000,2898
Bronx,2010,005,2,043100,9680
Bronx,2010,005,2,043400,3592
Bronx,2010,005,2,043500,39
Bronx,2010,005,2,043600,2032
Bronx,2010,005,2,044200,3555
Bronx,2010,005,2,044400,3878
Bronx,2010,005,2,044800,2026
Bronx,2010,005,2,044901,1818
Bronx,2010,005,2,044902,1949
Bronx,2010,005,2,045101,1656
Bronx,2010,005,2,045102,1894
Bronx,2010,005,2,045600,2896
Bronx,2010,005,2,045800,6123
Bronx,2010,005,2,046000,2741
Bronx,2010,005,2,046201,26588
Bronx,2010,005,2,046202,8277
Bronx,2010,005,2,048400,3598
Bronx,2010,005,2,050400,39
Bronx,2010,005,2,051600,4362
Brooklyn,2010,047,3,000100,4338
Brooklyn,2010,047,3,000200,1470
Brooklyn,2010,047,3,000301,4259
Brooklyn,2010,047,3,000501,4247
Brooklyn,2010,047,3,000502,2512
Brooklyn,2010,047,3,000700,3359
Brooklyn,2010,047,3,000900,4172
Brooklyn,2010,047,3,001100,84
Brooklyn,2010,047,3,001300,2275
Brooklyn,2010,047,3,001500,3521
Brooklyn,2010,047,3,001800,2105
Brooklyn,2010,047,3,002000,1672
Brooklyn,2010,047,3,002100,3604
Brooklyn,2010,047,3,002200,4613
Brooklyn,2010,047,3,002300,4247
Brooklyn,2010,047,3,002901,3218
Brooklyn,2010,047,3,003000,1730
Brooklyn,2010,047,3,003100,2472
Brooklyn,2010,047,3,003300,2327
Brooklyn,2010,047,3,003400,3047
Brooklyn,2010,047,3,003500,1554
Brooklyn,2010,047,3,003600,3804
Brooklyn,2010,047,3,003700,390
Brooklyn,2010,047,3,003800,1498
Brooklyn,2010,047,3,003900,2229
Brooklyn,2010,047,3,004100,3598
Brooklyn,2010,047,3,004300,3008
Brooklyn,2010,047,3,004400,2359
Brooklyn,2010,047,3,004500,3325
Brooklyn,2010,047,3,004600,1199
Brooklyn,2010,047,3,004700,1445
Brooklyn,2010,047,3,004900,2516
Brooklyn,2010,047,3,005000,2276
Brooklyn,2010,047,3,005100,2171
Brooklyn,2010,047,3,005201,1829
Brooklyn,2010,047,3,005202,2481
Brooklyn,2010,047,3,005300,1888
Brooklyn,2010,047,3,005400,3139
Brooklyn,2010,047,3,005601,2505
Brooklyn,2010,047,3,005602,1586
Brooklyn,2010,047,3,005800,3152
Brooklyn,2010,047,3,005900,1384
Brooklyn,2010,047,3,006000,2826
Brooklyn,2010,047,3,006200,2853
Brooklyn,2010,047,3,006300,1892
Brooklyn,2010,047,3,006400,3478
Brooklyn,2010,047,3,006500,5191
Brooklyn,2010,047,3,006600,3663
Brooklyn,2010,047,3,006700,3301
Brooklyn,2010,047,3,006800,4870
Brooklyn,2010,047,3,006900,3537
Brooklyn,2010,047,3,007000,2344
Brooklyn,2010,047,3,007100,4495
Brooklyn,2010,047,3,007200,1946
Brooklyn,2010,047,3,007400,5451
Brooklyn,2010,047,3,007500,4383
Brooklyn,2010,047,3,007600,4412
Brooklyn,2010,047,3,007700,3901
Brooklyn,2010,047,3,007800,5068
Brooklyn,2010,047,3,008000,4169
Brooklyn,2010,047,3,008200,4141
Brooklyn,2010,047,3,008400,3299
Brooklyn,2010,047,3,008500,6956
Brooklyn,2010,047,3,008600,0
Brooklyn,2010,047,3,008800,3207
Brooklyn,2010,047,3,009000,2994
Brooklyn,2010,047,3,009200,5388
Brooklyn,2010,047,3,009400,5805
Brooklyn,2010,047,3,009600,6126
Brooklyn,2010,047,3,009800,7024
Brooklyn,2010,047,3,010000,6737
Brooklyn,2010,047,3,010100,4093
Brooklyn,2010,047,3,010200,5622
Brooklyn,2010,047,3,010400,5908
Brooklyn,2010,047,3,010600,5851
Brooklyn,2010,047,3,010800,5280
Brooklyn,2010,047,3,011000,2441
Brooklyn,2010,047,3,011200,6436
Brooklyn,2010,047,3,011400,3976
Brooklyn,2010,047,3,011600,4816
Brooklyn,2010,047,3,011700,2364
Brooklyn,2010,047,3,011800,2253
Brooklyn,2010,047,3,011900,1530
Brooklyn,2010,047,3,012000,1268
Brooklyn,2010,047,3,012100,1619
Brooklyn,2010,047,3,012200,5339
Brooklyn,2010,047,3,012600,2652
Brooklyn,2010,047,3,012700,3507
Brooklyn,2010,047,3,012801,2117
Brooklyn,2010,047,3,012901,2159
Brooklyn,2010,047,3,012902,1964
Brooklyn,2010,047,3,013000,4792
Brooklyn,2010,047,3,013100,3828
Brooklyn,2010,047,3,013200,2239
Brooklyn,2010,047,3,013300,3730
Brooklyn,2010,047,3,013400,3907
Brooklyn,2010,047,3,013500,3596
Brooklyn,2010,047,3,013600,3927
Brooklyn,2010,047,3,013700,3057
Brooklyn,2010,047,3,013800,3168
Brooklyn,2010,047,3,013900,3481
Brooklyn,2010,047,3,014000,1826
Brooklyn,2010,047,3,014100,3017
Brooklyn,2010,047,3,014200,3223
Brooklyn,2010,047,3,014300,3487
Brooklyn,2010,047,3,014500,4179
Brooklyn,2010,047,3,014700,2084
Brooklyn,2010,047,3,014800,1209
Brooklyn,2010,047,3,014900,4976
Brooklyn,2010,047,3,015000,1574
Brooklyn,2010,047,3,015100,3578
Brooklyn,2010,047,3,015200,2309
Brooklyn,2010,047,3,015300,3041
Brooklyn,2010,047,3,015400,0
Brooklyn,2010,047,3,015500,3272
Brooklyn,2010,047,3,015700,4135
Brooklyn,2010,047,3,015900,5036
Brooklyn,2010,047,3,016000,4217
Brooklyn,2010,047,3,016100,3075
Brooklyn,2010,047,3,016200,2082
Brooklyn,2010,047,3,016300,2991
Brooklyn,2010,047,3,016400,764
Brooklyn,2010,047,3,016500,5141
Brooklyn,2010,047,3,016600,2059
Brooklyn,2010,047,3,016700,4638
Brooklyn,2010,047,3,016800,1510
Brooklyn,2010,047,3,016900,4497
Brooklyn,2010,047,3,017000,3254
Brooklyn,2010,047,3,017100,3749
Brooklyn,2010,047,3,017200,2931
Brooklyn,2010,047,3,017400,1793
Brooklyn,2010,047,3,017500,5
Brooklyn,2010,047,3,017600,2295
Brooklyn,2010,047,3,017700,0
Brooklyn,2010,047,3,017800,2898
Brooklyn,2010,047,3,017900,3624
Brooklyn,2010,047,3,018000,3193
Brooklyn,2010,047,3,018100,3936
Brooklyn,2010,047,3,018200,3163
Brooklyn,2010,047,3,018300,2500
Brooklyn,2010,047,3,018400,2002
Brooklyn,2010,047,3,018501,3827
Brooklyn,2010,047,3,018600,2124
Brooklyn,2010,047,3,018700,1411
Brooklyn,2010,047,3,018800,2640
Brooklyn,2010,047,3,019000,4782
Brooklyn,2010,047,3,019100,2332
Brooklyn,2010,047,3,019200,2772
Brooklyn,2010,047,3,019300,5628
Brooklyn,2010,047,3,019400,3305
Brooklyn,2010,047,3,019500,3366
Brooklyn,2010,047,3,019600,4353
Brooklyn,2010,047,3,019700,3313
Brooklyn,2010,047,3,019800,1702
Brooklyn,2010,047,3,019900,2929
Brooklyn,2010,047,3,020000,2265
Brooklyn,2010,047,3,020100,3421
Brooklyn,2010,047,3,020200,1874
Brooklyn,2010,047,3,020300,1697
Brooklyn,2010,047,3,020400,1708
Brooklyn,2010,047,3,020500,2469
Brooklyn,2010,047,3,020600,2220
Brooklyn,2010,047,3,020700,4310
Brooklyn,2010,047,3,020800,3048
Brooklyn,2010,047,3,021000,3968
Brooklyn,2010,047,3,021100,1210
Brooklyn,2010,047,3,021200,4643
Brooklyn,2010,047,3,021300,4205
Brooklyn,2010,047,3,021400,2152
Brooklyn,2010,047,3,021500,5307
Brooklyn,2010,047,3,021600,4015
Brooklyn,2010,047,3,021700,3597
Brooklyn,2010,047,3,021800,3761
Brooklyn,2010,047,3,021900,3595
Brooklyn,2010,047,3,022000,4939
Brooklyn,2010,047,3,022100,3609
Brooklyn,2010,047,3,022200,4693
Brooklyn,2010,047,3,022400,5486
Brooklyn,2010,047,3,022600,2516
Brooklyn,2010,047,3,022700,3454
Brooklyn,2010,047,3,022800,3306
Brooklyn,2010,047,3,022900,3395
Brooklyn,2010,047,3,023000,4515
Brooklyn,2010,047,3,023100,3025
Brooklyn,2010,047,3,023200,5699
Brooklyn,2010,047,3,023300,5061
Brooklyn,2010,047,3,023400,5059
Brooklyn,2010,047,3,023500,3928
Brooklyn,2010,047,3,023600,5600
Brooklyn,2010,047,3,023800,4590
Brooklyn,2010,047,3,024000,4693
Brooklyn,2010,047,3,024100,2229
Brooklyn,2010,047,3,024200,2984
Brooklyn,2010,047,3,024300,3786
Brooklyn,2010,047,3,024400,3238
Brooklyn,2010,047,3,024500,3946
Brooklyn,2010,047,3,024600,3256
Brooklyn,2010,047,3,024700,2316
Brooklyn,2010,047,3,024800,2698
Brooklyn,2010,047,3,024900,3823
Brooklyn,2010,047,3,025000,1722
Brooklyn,2010,047,3,025100,3816
Brooklyn,2010,047,3,025200,4786
Brooklyn,2010,047,3,025300,2754
Brooklyn,2010,047,3,025400,3500
Brooklyn,2010,047,3,025500,5102
Brooklyn,2010,047,3,025600,3058
Brooklyn,2010,047,3,025700,2131
Brooklyn,2010,047,3,025800,4597
Brooklyn,2010,047,3,025901,2010
Brooklyn,2010,047,3,025902,3419
Brooklyn,2010,047,3,026000,3649
Brooklyn,2010,047,3,026100,4917
Brooklyn,2010,047,3,026200,2374
Brooklyn,2010,047,3,026300,1868
Brooklyn,2010,047,3,026400,4592
Brooklyn,2010,047,3,026500,3838
Brooklyn,2010,047,3,026600,3733
Brooklyn,2010,047,3,026700,3920
Brooklyn,2010,047,3,026800,4188
Brooklyn,2010,047,3,026900,2770
Brooklyn,2010,047,3,027000,2449
Brooklyn,2010,047,3,027100,2471
Brooklyn,2010,047,3,027200,3480
Brooklyn,2010,047,3,027300,2813
Brooklyn,2010,047,3,027400,3028
Brooklyn,2010,047,3,027500,4180
Brooklyn,2010,047,3,027600,3694
Brooklyn,2010,047,3,027700,3945
Brooklyn,2010,047,3,027800,3220
Brooklyn,2010,047,3,027900,3674
Brooklyn,2010,047,3,028000,1761
Brooklyn,2010,047,3,028100,4193
Brooklyn,2010,047,3,028200,2943
Brooklyn,2010,047,3,028300,4097
Brooklyn,2010,047,3,028400,4003
Brooklyn,2010,047,3,028501,428
Brooklyn,2010,047,3,028502,2802
Brooklyn,2010,047,3,028600,4814
Brooklyn,2010,047,3,028700,2991
Brooklyn,2010,047,3,028800,3458
Brooklyn,2010,047,3,028900,3538
Brooklyn,2010,047,3,029000,3920
Brooklyn,2010,047,3,029100,3101
Brooklyn,2010,047,3,029200,2539
Brooklyn,2010,047,3,029300,3106
Brooklyn,2010,047,3,029400,2321
Brooklyn,2010,047,3,029500,3425
Brooklyn,2010,047,3,029600,5546
Brooklyn,2010,047,3,029700,3344
Brooklyn,2010,047,3,029800,3717
Brooklyn,2010,047,3,029900,2579
Brooklyn,2010,047,3,030000,4120
Brooklyn,2010,047,3,030100,2750
Brooklyn,2010,047,3,030200,4214
Brooklyn,2010,047,3,030300,4458
Brooklyn,2010,047,3,030400,4281
Brooklyn,2010,047,3,030500,5549
Brooklyn,2010,047,3,030600,2005
Brooklyn,2010,047,3,030700,4544
Brooklyn,2010,047,3,030800,1949
Brooklyn,2010,047,3,030900,1754
Brooklyn,2010,047,3,031100,2833
Brooklyn,2010,047,3,031300,4648
Brooklyn,2010,047,3,031400,4544
Brooklyn,2010,047,3,031500,5175
Brooklyn,2010,047,3,031701,3433
Brooklyn,2010,047,3,031702,3363
Brooklyn,2010,047,3,031900,3508
Brooklyn,2010,047,3,032100,5001
Brooklyn,2010,047,3,032300,3554
Brooklyn,2010,047,3,032500,6405
Brooklyn,2010,047,3,032600,6948
Brooklyn,2010,047,3,032700,2924
Brooklyn,2010,047,3,032800,3138
Brooklyn,2010,047,3,032900,5582
Brooklyn,2010,047,3,033000,4587
Brooklyn,2010,047,3,033100,4520
Brooklyn,2010,047,3,033300,4085
Brooklyn,2010,047,3,033500,3139
Brooklyn,2010,047,3,033600,4759
Brooklyn,2010,047,3,033700,4105
Brooklyn,2010,047,3,033900,4376
Brooklyn,2010,047,3,034000,2248
Brooklyn,2010,047,3,034100,2607
Brooklyn,2010,047,3,034200,6502
Brooklyn,2010,047,3,034300,5281
Brooklyn,2010,047,3,034500,2647
Brooklyn,2010,047,3,034700,3228
Brooklyn,2010,047,3,034800,2537
Brooklyn,2010,047,3,034900,5403
Brooklyn,2010,047,3,035000,3296
Brooklyn,2010,047,3,035100,4597
Brooklyn,2010,047,3,035200,1246
Brooklyn,2010,047,3,035300,5161
Brooklyn,2010,047,3,035400,6271
Brooklyn,2010,047,3,035500,5253
Brooklyn,2010,047,3,035601,2912
Brooklyn,2010,047,3,035602,5271
Brooklyn,2010,047,3,035700,2506
Brooklyn,2010,047,3,035900,5685
Brooklyn,2010,047,3,036001,3217
Brooklyn,2010,047,3,036002,3930
Brooklyn,2010,047,3,036100,2608
Brooklyn,2010,047,3,036200,4204
Brooklyn,2010,047,3,036300,4108
Brooklyn,2010,047,3,036400,2405
Brooklyn,2010,047,3,036501,2624
Brooklyn,2010,047,3,036502,1255
Brooklyn,2010,047,3,036600,4767
Brooklyn,2010,047,3,036700,1305
Brooklyn,2010,047,3,036900,4923
Brooklyn,2010,047,3,037000,4085
Brooklyn,2010,047,3,037100,4120
Brooklyn,2010,047,3,037300,3784
Brooklyn,2010,047,3,037401,4301
Brooklyn,2010,047,3,037402,4573
Brooklyn,2010,047,3,037500,2910
Brooklyn,2010,047,3,037700,3660
Brooklyn,2010,047,3,037900,3706
Brooklyn,2010,047,3,038100,4763
Brooklyn,2010,047,3,038200,5943
Brooklyn,2010,047,3,038300,3931
Brooklyn,2010,047,3,038500,3422
Brooklyn,2010,047,3,038600,3477
Brooklyn,2010,047,3,038700,4010
Brooklyn,2010,047,3,038800,3841
Brooklyn,2010,047,3,038900,2773
Brooklyn,2010,047,3,039000,2282
Brooklyn,2010,047,3,039100,2303
Brooklyn,2010,047,3,039200,2756
Brooklyn,2010,047,3,039300,3549
Brooklyn,2010,047,3,039400,2441
Brooklyn,2010,047,3,039500,3380
Brooklyn,2010,047,3,039600,2126
Brooklyn,2010,047,3,039700,3389
Brooklyn,2010,047,3,039800,2644
Brooklyn,2010,047,3,039900,3823
Brooklyn,2010,047,3,040000,3069
Brooklyn,2010,047,3,040100,3518
Brooklyn,2010,047,3,040200,2740
Brooklyn,2010,047,3,040300,3538
Brooklyn,2010,047,3,040400,2551
Brooklyn,2010,047,3,040500,1480
Brooklyn,2010,047,3,040600,3184
Brooklyn,2010,047,3,040700,14
Brooklyn,2010,047,3,040800,3566
Brooklyn,2010,047,3,040900,3752
Brooklyn,2010,047,3,041000,1773
Brooklyn,2010,047,3,041100,3302
Brooklyn,2010,047,3,041200,2929
Brooklyn,2010,047,3,041300,3822
Brooklyn,2010,047,3,041401,1351
Brooklyn,2010,047,3,041402,1612
Brooklyn,2010,047,3,041500,4064
Brooklyn,2010,047,3,041600,2324
Brooklyn,2010,047,3,041700,3609
Brooklyn,2010,047,3,041800,2359
Brooklyn,2010,047,3,041900,3770
Brooklyn,2010,047,3,042000,1896
Brooklyn,2010,047,3,042100,3920
Brooklyn,2010,047,3,042200,3568
Brooklyn,2010,047,3,042300,4217
Brooklyn,2010,047,3,042400,3666
Brooklyn,2010,047,3,042500,3042
Brooklyn,2010,047,3,042600,4135
Brooklyn,2010,047,3,042700,5074
Brooklyn,2010,047,3,042800,3857
Brooklyn,2010,047,3,042900,5630
Brooklyn,2010,047,3,043000,3333
Brooklyn,2010,047,3,043100,5113
Brooklyn,2010,047,3,043200,4250
Brooklyn,2010,047,3,043300,4064
Brooklyn,2010,047,3,043400,3433
Brooklyn,2010,047,3,043500,4463
Brooklyn,2010,047,3,043600,4160
Brooklyn,2010,047,3,043700,5240
Brooklyn,2010,047,3,043800,2481
Brooklyn,2010,047,3,043900,3829
Brooklyn,2010,047,3,044000,2880
Brooklyn,2010,047,3,044100,5643
Brooklyn,2010,047,3,044200,2658
Brooklyn,2010,047,3,044300,5557
Brooklyn,2010,047,3,044400,3336
Brooklyn,2010,047,3,044500,4446
Brooklyn,2010,047,3,044600,1909
Brooklyn,2010,047,3,044700,2310
Brooklyn,2010,047,3,044800,1915
Brooklyn,2010,047,3,044900,2932
Brooklyn,2010,047,3,045000,673
Brooklyn,2010,047,3,045200,2701
Brooklyn,2010,047,3,045300,2017
Brooklyn,2010,047,3,045400,1852
Brooklyn,2010,047,3,045600,2357
Brooklyn,2010,047,3,045800,1490
Brooklyn,2010,047,3,046000,3729
Brooklyn,2010,047,3,046201,2632
Brooklyn,2010,047,3,046202,1803
Brooklyn,2010,047,3,046400,2838
Brooklyn,2010,047,3,046800,2054
Brooklyn,2010,047,3,047000,2886
Brooklyn,2010,047,3,047200,3141
Brooklyn,2010,047,3,047400,2969
Brooklyn,2010,047,3,047600,3646
Brooklyn,2010,047,3,047700,3318
Brooklyn,2010,047,3,047800,4848
Brooklyn,2010,047,3,048000,3769
Brooklyn,2010,047,3,048100,2778
Brooklyn,2010,047,3,048200,5331
Brooklyn,2010,047,3,048400,5481
Brooklyn,2010,047,3,048500,2510
Brooklyn,2010,047,3,048600,3568
Brooklyn,2010,047,3,048800,4395
Brooklyn,2010,047,3,048900,4039
Brooklyn,2010,047,3,049000,5899
Brooklyn,2010,047,3,049100,6418
Brooklyn,2010,047,3,049200,3495
Brooklyn,2010,047,3,049300,7625
Brooklyn,2010,047,3,049400,5308
Brooklyn,2010,047,3,049500,2603
Brooklyn,2010,047,3,049600,4513
Brooklyn,2010,047,3,049700,2645
Brooklyn,2010,047,3,049800,4232
Brooklyn,2010,047,3,049900,1753
Brooklyn,2010,047,3,050000,3474
Brooklyn,2010,047,3,050100,2786
Brooklyn,2010,047,3,050202,2201
Brooklyn,2010,047,3,050300,2582
Brooklyn,2010,047,3,050400,4527
Brooklyn,2010,047,3,050500,4163
Brooklyn,2010,047,3,050600,6016
Brooklyn,2010,047,3,050700,2288
Brooklyn,2010,047,3,050801,4080
Brooklyn,2010,047,3,050803,2464
Brooklyn,2010,047,3,050804,6250
Brooklyn,2010,047,3,050900,3694
Brooklyn,2010,047,3,051001,3926
Brooklyn,2010,047,3,051002,4725
Brooklyn,2010,047,3,051100,3933
Brooklyn,2010,047,3,051200,6398
Brooklyn,2010,047,3,051300,4332
Brooklyn,2010,047,3,051400,7366
Brooklyn,2010,047,3,051500,1372
Brooklyn,2010,047,3,051601,5732
Brooklyn,2010,047,3,051602,4028
Brooklyn,2010,047,3,051700,1735
Brooklyn,2010,047,3,051800,3415
Brooklyn,2010,047,3,051900,3564
Brooklyn,2010,047,3,052000,4228
Brooklyn,2010,047,3,052300,5469
Brooklyn,2010,047,3,052500,3499
Brooklyn,2010,047,3,052600,4357
Brooklyn,2010,047,3,052700,6629
Brooklyn,2010,047,3,052800,1818
Brooklyn,2010,047,3,052900,3979
Brooklyn,2010,047,3,053000,3465
Brooklyn,2010,047,3,053100,7027
Brooklyn,2010,047,3,053200,2579
Brooklyn,2010,047,3,053300,6566
Brooklyn,2010,047,3,053400,4383
Brooklyn,2010,047,3,053500,4348
Brooklyn,2010,047,3,053700,3575
Brooklyn,2010,047,3,053800,4473
Brooklyn,2010,047,3,053900,2756
Brooklyn,2010,047,3,054200,4450
Brooklyn,2010,047,3,054300,327
Brooklyn,2010,047,3,054400,3406
Brooklyn,2010,047,3,054500,8008
Brooklyn,2010,047,3,054600,4346
Brooklyn,2010,047,3,054700,5245
Brooklyn,2010,047,3,054800,1989
Brooklyn,2010,047,3,054900,3122
Brooklyn,2010,047,3,055000,3551
Brooklyn,2010,047,3,055100,4597
Brooklyn,2010,047,3,055200,3498
Brooklyn,2010,047,3,055300,2596
Brooklyn,2010,047,3,055400,4216
